,legacyId,parentId,qubitParentSlug,identifier,accessionNumber,title,levelOfDescription,extentAndMedium,repository,archivalHistory,acquisition,scopeAndContent,appraisal,accruals,arrangement,accessConditions,reproductionConditions,language,script,languageNote,physicalCharacteristics,findingAids,locationOfOriginals,locationOfCopies,relatedUnitsOfDescription,publicationNote,digitalObjectURI,digitalObjectChecksum,generalNote,subjectAccessPoints,placeAccessPoints,nameAccessPoints,genreAccessPoints,descriptionIdentifier,institutionIdentifier,rules,descriptionStatus,levelOfDetail,revisionHistory,languageOfDescription,scriptOfDescription,sources,archivistNote,publicationStatus,physicalObjectName,physicalObjectLocation,physicalObjectType,alternativeIdentifiers,alternativeIdentifierLabels,eventDates,eventTypes,eventStartDates,eventEndDates,eventDescriptions,eventActors,eventActorHistories,eventPlaces,culture
574,,121506.0,,555,,Presiden RI: Penetapan-penetapan No. 108 dan 109/A/47 tgl. 25 September 1947 tentang pemberhentian Letkol. Bambang Soepeno dari jabatan Korem III Polisi Tentara dan pengangkatannya Panglima Divisi VII dan kenaikan pangkatnya menjadi Kolonel pada TNI.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
575,,121506.0,,556,,Presiden Panglima Tertinggi Angkatan Perang: Penetapan No. 134-A-1947 tgl. 28 November 1947 tentang daftar perimbangan pangkat militer dan sipil yang akan dipergunakan dalam pemberian pangkat militer tituler.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
576,,121506.0,,557,,Presiden RI: Penetapan No. 25 tgl. 29 September 1948 tentang penggabungan Daerah Istimewa Jogjakarta dan karesidenan-karesidenan Kedu dan Banyumas sebagai Daerah Militer Istimewa serta pengangkatan Kolonel Bambang Soegeng menjadi Gubernur Militer tsb. ,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
577,,121506.0,,558,,Presiden RI: Penetapan No. 84/P.Mil/48 tgl. 5 Desember 1948 tentang pemberhentian dengan hormat Mayor Jenderal R. Soekarnen Martodisoemo yang diperbantukan pada Jawatan Tata Hukum Kementerian Pertahanan dan pengangkatannya ke dalam Korps Reserve Opsir dengan pangkat Kolonel Reserve Angkatan Darat.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
578,,121506.0,,559,,"Presiden RI: Penetapan-penetapan tgl. 30 Juni 1948-16 Desember 1948 tentang pengangkatan-pengangkatan Ketua, Wakil Ketua, Anggota dan Wakil Anggota Kantor Pemilihan Pusat, Jawa Barat, Jawa Tengah, Jawa Timur dan Sumatera Tengah.",Item,12 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
579,,121506.0,,560,,"Presiden RI: Penetapan No. 3 dan No. 4 tgl. 0 Juli 1949 tentang pencabutan kembali kekuasaan penuh yang diserahkan kepada Menteri Negara, Koordinator Keamanan S.P. Hamengku Buwono IX oleh Pemerintah RI, pengangkatan Kolonel Sri Paduka Paku Alam VIII sebagai Gubernur Militer Daerah Istimewa Jogjakarta/Daerah Militer V di Jawa.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
580,,121506.0,,561,,Menteri Kemakmuran kepada sekretaris Negara: Surat tgl. 12 Desember 1949 tentang Penetapan Presiden mengenai pengangkatan Taher Ibrahim sebagai Wakil Perdagangan RI di Singapura.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
581,,121506.0,,562,,Perdana Menteri RI: Penetapan No.   /PM/1949 tgl. 10 September 1949 tentang penambahan anggota Panitia Politik Umum Personalia dan pengangkatan I.J. Kasimo sebagai anggota panitia tersebut.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
582,,121506.0,,563,,Presiden RI: Surat Keputusan 25 September 1945 tentang persetujuan bahwa Pegawai-pegawai Indonesia adalah Pegawai Negara Republik Indonesia.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
583,,121506.0,,564,,Presiden RI: Surat Keputusan tgl. 6 Februari 1946 tentang penyerahan Jabatan Panglima Tertinggi Tentara RI dari Angkatan Laut Indonesia kepada Soedirman.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,Rusak ringan,Draft,,,,,,,,,,,Sekretariat Negara,,,id
584,,121506.0,,565,,Presiden RI: Surat Keputusan tgl. 13 Maret 1946 tentang pengangkatan K.R.T. Soegijono Josodiningrat menjadi Sekretaris Jenderal Kementerian Pertahanan RI.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
585,,121506.0,,566,,Presiden RI: Surat keputusan tgl. 11 Juli 1946 tentang pengangkatan Kepala Staf Komandemen Tentara RI Sumatera (Jenderal Mayor P.T.R Soehardjo Hardjowardjojo) menjadi Panglima Tertinggi Tentara RI Sumatera dengan pangkat Letnan Jenderal.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Kutipan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
586,,121506.0,,567,,"Presiden RI: Surat keputusan tgl. 19 Juli 1946 tentang pengangkatan menjadi Ketua, Anggota Militer, Anggota Ahli hukum, Panitera dan Advokat Fiscaal pada Mahkamah Tentara Agung Luar Biasa.",Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
587,,121506.0,,568,,Presiden RI: Surat Keputusan tahun 1947 tentang pemberian pangkat Militer Tituler kepada Pejabat-pejabat di Mahkamah-mahkamah Tentara.,Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,Rusak sedang,Draft,,,,,,,,,,,Sekretariat Negara,,,id
588,,121506.0,,569,,Presiden RI: Surat Keputusan No. 31-A-47 tgl. 13 Mei 1947 tentang pencabutan putusan (Contraseign Menteri Dalam Negeri tgl. 30 Desember 1946 No. P. 21/1/23) mengenai pengangkatan Rd. Soemindro menjadi Residen Lampung.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Petikan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
589,,121506.0,,570,,Presiden RI: Surat Keputusan tgl. 30 Juni 1947 tentang perubahan tugas kewajiban Mr. Indra Koesoema.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
590,,121506.0,,571,,Presiden RI: Surat Keputusan tgl. 30 Juni 1947 tentang pemberian kuasa kepada Penasehat Presiden untuk membentuk staf dan mengangkat pegawai-pegawainya.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
591,,121506.0,,572,,Presiden RI: Salinan surat-surat keputusan bagi Anwar Tjokroaminoto.,Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
592,,121506.0,,573,,"Presiden Pangliman Tertinggi Angkatan Perang: Surat Keputusan tgl. 28 November 1947 tentang pemberian pangkat Militer Tituler kepada pegawai sipil, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
593,,121506.0,,574,,Presiden RI: Surat Keputusan No. 1/P.CIV/48 tgl. 12 Januari 1948 tentang pemberhentian dengan hormat H. Rasjidi dari jabatannya sebagai Sekretaris Jenderal Kementerian Agama.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, konsep",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
594,,121506.0,,575,,Presiden RI: Surat Keputusan tgl. Mei 1948 tentang usul penyesuaian pangkat bagi Wakil Kepala Jawatan Tambang/Geologi.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, konsep",,,,,,,,,,,,,,Rusak ringan,Draft,,,,,,,,,,,Sekretariat Negara,,,id
595,,121506.0,,576,,Presiden RI: Surat Keputusan No. 54/A.Civ/48 tgl. 30 Mei 1948 tentang pengangkatan Mr. A.G. Pringgodigdo (Sesneg) menjadi Komisaris Negara Urusan Dalam Negeri di Sumatera merangkap anggota Komisariat Pemerintah Pusat.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
596,,121506.0,,577,,"Setneg kepada Suryocondro di Pegangsaan Timur 56 Jakarta: Telegram tgl. 15 Juli 1948 tentang Surat Keputusan Presiden mengenai pemberhentian Dr. Soeharto selaku Kepala Administrasi Militer Pusat merangkap dokter pribadi Presiden, disertai lampiran.",Item,9 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, pertinggal",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
597,,121506.0,,578,,"Presiden RI: Surat Keputusan No. 68/A.Mil/48 tgl. 17 Juli 1948 tentang pemindahan Letkol D. Jahja, Kepala Staf Operatief Komando Sumatera ke Staf Angkataran Darat dengan pangkat Letnan Kolonel dan pengangkatan Kolonel Ismael Lengah, Panglima Divisi IX di Sumatera sebagai Kepala Staf Operatif Komando Sumatera dengan pangkat Kolonel.",Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, salinan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
598,,121506.0,,579,,Presiden RI: Surat Keputusan No. 64/P.Mil/48 tgl. 31 Juli 1948 tentang pemberhentian dengan hormat atas permintaan sendiri Kolonel R. Didi Kartasasmita dari jabatannya dan dari dinas ketentaraan.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
599,,121506.0,,580,,Presiden RI: Surat Keputusan No. 64/P.Mil/48 tgl. 31 Juli 1948 tentang pemberhentian dengan hormat atas permintaan sendiri Kolonel Soedibyo dari jabatannya dan dari dinas ketentaraan.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
600,,121506.0,,581,,Presiden RI: Surat Keputusan No. 75/A.Mil/48 tgl. 16 September 1948 tentang pemberian pangkat Gunernur Militer kepada Kolonel Gatot Subroto selama menjalankan tugas kewajibannya sebagai Komandan Daerah Militer Karesidenan Surakarta dan Semarang.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
601,,121506.0,,582,,"Presiden RI: Surat Keputusan No. 73/P. Civ/48 tgl. 6 Oktober 1948 tentang pemberhentian dengan hormat Mr. Ruphinus Lumban Tobing dari jabatannya sebagai Wakil Jaksa Agung Sementara di Sumatera, pemberian jabatan itu kembali kepada Abdul Muthalib Mono.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
602,,121506.0,,583,,Presiden RI: Surat Keputusan No. J/571/1948 tgl. 11 Oktober `948 tentang Ir. Kaslan Abd. Tohir (Penasehat ahli/pegawai tinggi Tingkat III pada Kementerian Kemakmuran) yang diperbantukan kepada Staf Angkatan Perang RI.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
603,,121506.0,,584,,"Presiden RI: Surat Keputusan No. 90/A.Civ/48 tgl. 16 November 1948 tentang pengangkatan sebagai Thesaurier Jenderal pada Kementerian Keuangan Mr. R. Soetikno Slamet (Kepala Jawatan Pajak merangkap Kepala Bagian Urusan Uang, Kredit dan Bank) dan R. Kadarisman Notopradjarto (Kepala Muda Jawatan Keuangan) dan pencabutan SK Menteri Keuangan tgl. 15 Agustus 1948 No. U.P.5-10-9.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
604,,121506.0,,585,,Presiden RI: Surat Keputusan No. 92/A.Mil/48 tgl. 18 November 1948 tentang pemberian pangkat tituler Letnan Jenderal kepada Menteri Negara Sri Sultan Hamengku Buwono IX.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
605,,121506.0,,586,,Presiden RI: Surat Keputusan No. 94/A.Mil/48 tgl. 22 November 1948 tentang perubahan dalam personalia Kementerian Pertahanan dan Angkatan Perang.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
606,,121506.0,,587,,"Presiden RI: Surat Keputusan tahun 1949 tentang pemberhentian dengan hormat dari jabatannya sebagai Kepala Bagian Peranakan dan Bangsa Asing Kementerian Dalam Negeri, Mr. R. Soejoedi.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
607,,121506.0,,588,,"Presiden RI: Surat Keputusan No. 10/A/49 tgl. 4 Agustus 1949 tentang pengangkatan Menteri Pertahanan Sri Sultan Hamengku Buwono IX menjadi Plt. Perdana Menteri selama Wakil Presiden/Perdana Menteri ada di luar negeri, disertai surat pengantar.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, pertinggal",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
608,,121506.0,,589,,Presiden RI: Daftar lampiran surat keputusan No. 14/A/1949 tgl. 5 Agustus 1949 tentang pengangkatan Mr. Icksan menjadi Sekretaris Jenderal Kementerian Luar Negeri.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
609,,121506.0,,590,,"Presiden RI: Surat Keputusan No. 11/A/49 tgl. 6 Agustus 1949 tentang pengangkatan Ki Hajar Dewantara sebagai Wakil Ketua Dewan Pertimbangan Agung, disertai surat pengantar.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Pertinggal,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
610,,121506.0,,591,,"Presiden RI: Surat Keputusan No. 17/A/49 tgl. 19 Agustus 1949 tentang pengangkatan Mr. R. Soebagjo Djojowidagdo menjadi pegawai yang diperbantukan kepada Menteri Kemakmuran merangkap Pimpinan Sekretariat Kementerian Kemakmuran, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
611,,121506.0,,592,,"Presiden RI: Surat Keputusan No. 21/A/1949 tgl. 27 Agustus 1949 tentang pengangkatan Mr. Soekardan Pronohadikoesoemo menjadi Sekretaris Jenderal pada Kementerian Perhubungan, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
612,,121506.0,,593,,Presiden RI: Surat Keputusan No. 4/P/49 tgl. 27 Agustus 1949 tentang pemberhentian dengan hormat Ir. E. Abdul Karim dari jabatannya sebagai Sekretaris Jenderal pada Kementerian Perhubungan.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
613,,121506.0,,594,,"Presiden RI: Surat Keputusan No. 22/A/49 tgl. 30 Agustus 1949 tentang pengangkatan Mr. I Gusti Ktut Pudja menjadi Gubernur yang diperbantukan pada Kementerian Dalam Negeri dan Mr. R. Imam Sudjahri menjadi Residen diperbantukan pada Kementerian Dalam Negeri, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
614,,121506.0,,595,,"Presiden RI: Surat Keputusan No. 23/A/49 tgl. 31 Agustus 1949 tentang pengangkatan Mr. Achmad Subardjo Djojoadhisurjo menjadi pegawai yang diperbantukan kepada Kementerian Luar Negeri, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
615,,121506.0,,596,,Presiden RI: Surat Keputusan No. 28/A/49 tgl. 10 September 1949 tentang pengangkatan R. Boediono sebagai Gubernur Jawa Tengah.,Item,8 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
616,,121506.0,,597,,Presiden RI: Surat Keputusan No. 45/A/49 tgl. 26 Oktober 1949 tentang pengangkatan Sri Paduka Hamengku Buwono IX menjadi Plt. Menteri Luar Negeri.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
617,,121506.0,,598,,Presiden RI: Surat Keputusan No. 54/A/49 tgl. 11 November 1949 tentang pengangkatan R. Soewihjo Walikota Jakarta diperbantukan pada Kementerian Dalam Negeri menjadi Koordinator Perwakilan RI di Jakarta langsung di bawah Perdana Menteri.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
618,,121506.0,,599,,Presiden RI: Surat Keputusan No. 60/A/49 tgl. 14 November 1949 tentang pengangkatan R. Singgih Praptodihardjo sebagai Sekretaris II Panitia Agraria untuk menggantikan M. Soegiri.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
619,,121506.0,,600,,Presiden RI: Surat Keputusan No. 11/P/49 tgl. 16 November 1949 tentang pemberhentian dengan hormat Sri Paduka Hamengku Buwono IX dari jabatan Plt. Perdana Menteri.,Item,6 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Konsep, stensilan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
620,,121506.0,,601,,Presiden RI: Surat Keputusan No. 12/P/49 tgl. 17 November 1949 tentang pemberhentian dengan hormat Sri Paduka Hamengku Buwono IX dari jabatannya sebagai Plt. Menteri Luar Negeri kepada P.J.M. Wapres/PM.,Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Konsep, stensilan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
621,,121506.0,,602,,Presiden RI: Surat Keputusan No. 70/A/49 tgl. 24 November 1949 tentang pembentukan kantor perwakilan Kementerian Kesehatan di Jakarta dan pengangkatan Dr. R. Kodijat menjadi ketua kantor Perwakilan Kementerian Kesehatan tersebut.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
622,,121506.0,,603,,"Presiden RI: Surat Keputusan No. 72/A/49 tgl. 29 November 1949 tentang pengangkatan Mr. M. Saubari menjadi Sekretaris Jenderal Kementerian Keuangan, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Kutipan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
623,,121506.0,,604,,Presiden RI: Surat Keputusan No. 13/P/49 tgl. 6 Desember 1949 tentang pemberhentian dengan hormat atas permohonan sendiri Letnan Kolonel Soenarjo dari jabatannya sebagai anggota Markas Berkas Komando Jawa dan pengeluarannya dari dinas tentara.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
624,,121506.0,,605,,"Presiden RI: Surat Keputusan No. 78/A/49 tgl. 7 Desember 1949 tentang pengangkatan Mr. A.G. Pringgodigdo sebagai Sekretaris Negara, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
625,,121506.0,,606,,Presiden RI: Surat Keputusan No. 95/A/49 tgl. 14 Desember 1949 tentang pengangkatan Bupati Asaari menjadi anggota Panitia Sumatera Selatan dan pemberhentian dengan hormat Kolonel Simbolon sebagai anggota Panitia Sumatera Selatan.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
626,,121506.0,,607,,"Presiden RI: Surat-surat keputusan tgl. 30 November 1949-22 Desember 1949 tentang pengangkatan pegawai-pegawai Kementerian, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, salinan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
627,,121506.0,,608,,Presiden RI: Surat Keputusan No. 104/A/49 tgl. 22 Desember 1949 tentang pemberian panggkat efektif kepada beberapa Perwira Angkatan Laut RI.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,Rusak ringan,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,N.B. Arsip tidak lengkap,Draft,,,,,,,,,,,Sekretariat Negara,,,id
628,,121506.0,,609,,"Presiden RI: Surat Keputusan No. 18/P/49 tgl. 22 Desember 1949 tentang pemberhentian dengan hormat Letnan Kolonel R. Djojosugardo dari jabatannya sebagai perwira yang diperbantukan kepada Gubernur Militer I dan pengeluarannya dari dinas tentara, disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Salinan, kutipan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
629,,121506.0,,610,,Presiden RI: Surat Keputusan No. 110/A/49 tgl.  24 Desember 1949 tentang pengangkatan Mr. R. Tjokroadisoemarto sebagai Pegawai Tinggi golongan VI/d.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
630,,121506.0,,611,,Perdana Menteri RI: Surat Keputusan No. 10/P.M./1947 tgl. 1 Oktober 1947 tentang pengangkatan Mr. Tadjuddin Noor sebagai Pegawai Negeri Tinggi Tingkat ke II diperbantukan kepada Perdana Menteri.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
631,,121506.0,,612,,"Perdana Menteri RI: Surat Keputusan No. 13/P.M./1947 tgl 17 Oktober 1947 tentang penempatan B. Susilo, Letnan Kolonel Jawatan V Kementerian Pertahanan untuk sementara di Kementerian Luar Negeri.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
632,,121506.0,,613,,Wakil Perdana Menteri: Surat Keputusan No. 11/P.M./1947 tgl. 8 Oktober 1947 tentang penarikan kembali Surat Keputusan Pengangkatan K.H.M. Fathoerrachman sebagai Penasehat Menteri Agama.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,Rusak berat,Draft,,,,,,,,,,,Sekretariat Negara,,,id
633,,121506.0,,614,,Wakil Perdana Menteri RI di Sumatera: Surat No. 13/Up/WKPM tgl. 19 Desember 1949 tentang pengangkatan R. Marjono Danoebroto menjadi Sekretaris Wakil Perdana Menteri RI di Sumatera dengan pangkat Residen.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,Rusak berat,Draft,,,,,,,,,,,Sekretariat Negara,,,id
634,,121506.0,,615,,"Presiden: Maklumat No. 8 tgl. 11 November 1947 tentang pemberhentian dengan hormat dari jabatannya yaitu: Menteri Dalam Negeri, Menteri Agama, Menteri Agama ad interim, Menteri Penerangan, Menteri Muda Penerangan dan pengangkatan-pengangkatan Wakil Perdana Menteri, Menteri Dalam Negeri, Menteri Agama, Menteri Penerangan, Menteri Negara, Menteri Muda Penerangan, dan Menteri Muda Kehakiman.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, konsep",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
